ev_id,stn_id,mag,stacked_qs,stacked_t_star,mean_qs,mean_t_star,stdev_qs,stdev_t_star,t7,t8,judge_result,ev_lat,ev_lon,ev_dep,stn_lat,stn_lon,azim,b_azim,ev_origin,ev_p_arrival,ev_s_arrival,outliers_removed,max_amp
16187_12_37_36.608,IL23,4.6,413.924,0.093659,407.0783656,0.096124042,40.0720651,0.009119004,9.96094,17.334,GOOD,-31.0687,-70.0744,124.537,-32.1264,-71.508,228.867,49.6148,37:36.6,38:05.8,38:27.9,YES,6.893535
16188_12_38_15.919,IL03,4.2,537.053,0.0702441,529.8251099,0.071972237,57.88129788,0.007103973,7.86133,19.9707,GOOD,-31.8032,-70.4509,103.5,-30.2339,-71.0752,340.926,161.246,38:15.9,38:44.4,39:05.9,YES,7.992316
16188_12_38_15.919,IL04,4.2,-2526.52,-0.0120566,1019.330345,0.0662242,1437.078971,0.064107754,5.41992,14.1113,BAD,-31.8032,-70.4509,103.5,-30.6997,-70.9223,339.725,159.969,38:15.9,38:39.0,38:56.4,YES,8.349964
16188_12_38_15.919,IL05,4.2,274.25,0.0701766,279.57,0.07146325,49.43,0.011382215,6.64062,19.9707,BAD,-31.8032,-70.4509,103.5,-31.9391,-70.611,225.129,45.2128,38:15.9,38:30.8,38:41.9,NO,10.14927
16188_12_38_15.919,IL06,4.2,738.164,0.048367,770.7691259,0.047587243,122.7748919,0.008151466,8.1543,19.9707,BAD,-31.8032,-70.4509,103.5,-30.405,-70.5666,355.894,175.954,38:15.9,38:42.2,39:02.7,YES,8.767761
16188_12_38_15.919,IL07,4.2,1354.01,0.0250414,1079.395528,0.035432907,378.5171427,0.012325776,3.71094,14.9902,BAD,-31.8032,-70.4509,103.5,-30.9654,-71.6392,309.105,129.721,38:15.9,38:40.9,39:00.4,YES,7.352476
16188_12_38_15.919,IL08,4.2,382.188,0.063366,432.9019669,0.083806784,207.0539719,0.073751343,11.6211,19.9707,BAD,-31.8032,-70.4509,103.5,-31.1513,-70.8285,333.497,153.693,38:15.9,38:34.4,38:48.2,YES,9.383251
16188_12_38_15.919,IL09,4.2,1019.64,0.0395707,1149.600547,0.041357858,501.1990027,0.016426449,4.6875,19.9707,BAD,-31.8032,-70.4509,103.5,-30.0378,-70.6979,353.057,173.183,38:15.9,38:46.4,39:09.4,YES,8.475534
16188_12_38_15.919,IL11,4.2,233.504,0.113302,234.32,0.113240041,12.59,0.005187944,7.08008,19.9707,GOOD,-31.8032,-70.4509,103.5,-31.608,-71.5259,281.714,102.276,38:15.9,38:36.2,38:51.3,NO,8.733528
16188_12_38_15.919,IL12,4.2,142.943,0.215912,154.5306248,0.211262504,38.50823057,0.047672911,7.22656,11.2305,BAD,-31.8032,-70.4509,103.5,-31.2569,-71.5899,298.952,119.545,38:15.9,38:38.4,38:56.2,YES,9.341985
16188_12_38_15.919,IL14,4.2,844.196,0.0292057,768.1249632,0.034029482,177.1306474,0.009057955,2.00195,19.9707,BAD,-31.8032,-70.4509,103.5,-32.4902,-70.5824,189.22,9.28974,38:15.9,38:33.8,38:48.0,YES,13.44113
16188_12_38_15.919,IL16,4.2,1195.39,0.0228426,1113.39723,0.025547422,258.1477138,0.004530107,6.49414,19.9707,BAD,-31.8032,-70.4509,103.5,-32.384,-71.3626,232.955,53.4371,38:15.9,38:36.5,38:52.1,YES,7.915503
16188_12_38_15.919,IL18,4.2,745.818,0.0301066,909.54,0.029521987,359.7,0.011206546,4.98047,18.9941,BAD,-31.8032,-70.4509,103.5,-32.2462,-70.9094,221.291,41.5334,38:15.9,38:32.8,38:45.6,NO,9.451888
16188_12_38_15.919,IL19,4.2,262.748,0.105981,311.6,0.094394706,76.27,0.018871779,9.57031,13.5742,BAD,-31.8032,-70.4509,103.5,-30.9506,-71.052,328.674,148.985,38:15.9,38:36.8,38:52.7,NO,8.47446
16188_12_38_15.919,IL21,4.2,550.409,0.0386573,566.9694742,0.038838339,104.1041365,0.007371847,4.93164,19.9707,BAD,-31.8032,-70.4509,103.5,-31.5548,-70.8388,306.726,126.929,38:15.9,38:31.7,38:43.9,YES,8.686319
16188_12_38_15.919,IL22,4.2,806.736,0.0494571,897.7761494,0.055010773,367.6722168,0.029592259,9.375,19.7754,BAD,-31.8032,-70.4509,103.5,-30.2613,-71.4727,330.025,150.55,38:15.9,38:45.6,39:08.5,YES,6.401451
16188_12_38_15.919,IL23,4.2,615.76,0.0432733,642.9139646,0.043288896,130.9513518,0.009405707,7.03125,19.9707,BAD,-31.8032,-70.4509,103.5,-32.1264,-71.508,249.995,70.5516,38:15.9,38:36.4,38:51.5,YES,7.233793
16188_20_50_22.523,IL03,4,358.454,0.0582555,338.45228,0.062397775,34.27892961,0.006982056,9.0332,19.9707,GOOD,-30.2502,-72.1718,37.5875,-30.2339,-71.0752,89.2896,268.74,50:22.5,50:39.9,50:51.7,YES,7.67344
16188_20_50_22.523,IL05,4,977.444,0.0487397,991.8913307,0.049946127,188.5528434,0.01034735,8.1543,19.7754,BAD,-30.2502,-72.1718,37.5875,-31.9391,-70.611,141.902,321.1,50:22.5,50:59.4,51:26.6,YES,6.681013
16188_20_50_22.523,IL06,4,511.358,0.0626402,517.569056,0.062151795,33.55169087,0.004081239,2.73438,17.8223,GOOD,-30.2502,-72.1718,37.5875,-30.405,-70.5666,96.746,275.94,50:22.5,50:47.8,51:06.0,YES,8.308133
16188_20_50_22.523,IL07,4,265.204,0.078962,263.7188192,0.079608087,13.76315838,0.003864927,2.7832,19.9707,GOOD,-30.2502,-72.1718,37.5875,-30.9654,-71.6392,147.345,327.075,50:22.5,50:38.9,50:50.8,YES,9.292709
16188_20_50_22.523,IL08,4,318.492,0.104091,256.2165043,0.138197374,68.59178122,0.034138966,11.377,17.4316,BAD,-30.2502,-72.1718,37.5875,-31.1513,-70.8285,128.161,307.479,50:22.5,50:48.6,51:07.4,YES,7.78457
16188_20_50_22.523,IL09,4,747.197,0.0409063,758.5812709,0.041702772,151.1787466,0.007222226,6.15234,19.9707,BAD,-30.2502,-72.1718,37.5875,-30.0378,-70.6979,80.9504,260.214,50:22.5,50:45.9,51:03.3,YES,7.743904
16188_20_50_22.523,IL11,4,337.686,0.0919271,345.7376566,0.092178934,55.59285087,0.015159952,4.3457,16.8945,BAD,-30.2502,-72.1718,37.5875,-31.608,-71.5259,157.866,337.535,50:22.5,50:48.3,51:05.8,YES,7.699543
16188_20_50_22.523,IL12,4,273.101,0.0934685,279.81,0.091962449,25.49,0.006838544,7.37305,19.9707,GOOD,-30.2502,-72.1718,37.5875,-31.2569,-71.5899,153.615,333.318,50:22.5,50:42.9,50:57.3,NO,8.333362
16188_20_50_22.523,IL18,4,729.386,0.0641262,687.34,0.079871915,232.92,0.029792005,7.61719,19.9707,BAD,-30.2502,-72.1718,37.5875,-32.2462,-70.9094,151.804,331.152,50:22.5,51:00.4,51:26.8,NO,6.522737
16188_20_50_22.523,IL19,4,350.362,0.0812307,335.318233,0.08629957,43.59269623,0.011090049,6.68945,17.627,GOOD,-30.2502,-72.1718,37.5875,-30.9506,-71.052,126.149,305.582,50:22.5,50:43.5,50:59.8,YES,8.071057
16188_23_56_28.510,IL02,4.5,189.824,0.0571629,194.4605452,0.05965441,65.67006458,0.011856939,9.08203,15.5273,BAD,-30.4023,-71.3518,52.1,-30.5631,-71.1794,137.174,317.087,56:28.5,56:37.5,56:43.6,YES,11.16834
16188_23_56_28.510,IL03,4.5,2857.42,0.00402227,147.4941216,-0.003439113,1492.94608,0.011017036,6.64062,18.9941,BAD,-30.4023,-71.3518,52.1,-30.2339,-71.0752,55.0037,234.865,56:28.5,56:38.5,56:45.0,YES,11.84212
16188_23_56_28.510,IL04,4.5,239.127,0.0628476,230.8074972,0.06663921,33.00406552,0.010867703,9.57031,18.1152,GOOD,-30.4023,-71.3518,52.1,-30.6997,-70.9223,128.772,308.555,56:28.5,56:39.8,56:48.4,YES,11.52119
16188_23_56_28.510,IL06,4.5,370.701,0.0487377,314.42,0.058537532,42.54,0.007251083,2.88086,17.7734,BAD,-30.4023,-71.3518,52.1,-30.405,-70.5666,90.4294,270.034,56:28.5,56:42.8,56:53.1,NO,11.55521
16188_23_56_28.510,IL07,4.5,234.677,0.0712604,237.3193367,0.073820059,42.35758474,0.019780541,5.27344,19.6777,BAD,-30.4023,-71.3518,52.1,-30.9654,-71.6392,203.729,23.8746,56:28.5,56:41.7,56:51.2,YES,11.41672
16188_23_56_28.510,IL08,4.5,217.794,0.100982,223.16,0.099394597,20.42,0.007652545,9.27734,13.2812,GOOD,-30.4023,-71.3518,52.1,-31.1513,-70.8285,149.037,328.771,56:28.5,56:45.0,56:57.6,NO,11.5921
16188_23_56_28.510,IL09,4.5,220.319,0.0798066,367.8382651,0.056120018,166.78801,0.019452764,6.64062,16.6992,BAD,-30.4023,-71.3518,52.1,-30.0378,-70.6979,57.4643,237.137,56:28.5,56:42.6,56:52.5,YES,12.02136
16188_23_56_28.510,IL11,4.5,234.968,0.121712,288.0953778,0.101708268,40.19757356,0.017900361,4.88281,13.5742,BAD,-30.4023,-71.3518,52.1,-31.608,-71.5259,187.048,7.13748,56:28.5,56:50.2,57:06.5,YES,9.4469
16188_23_56_28.510,IL12,4.5,214.232,0.102714,223.17,0.100023076,26.89,0.009765543,6.98242,18.5547,GOOD,-30.4023,-71.3518,52.1,-31.2569,-71.5899,193.459,13.5803,56:28.5,56:45.5,56:58.0,NO,10.45095
16188_23_56_28.510,IL16,4.5,703.058,0.0665288,701.4810989,0.066744539,22.17341845,0.002096623,3.51562,19.9707,GOOD,-30.4023,-71.3518,52.1,-32.384,-71.3626,180.265,0.270941,56:28.5,57:00.9,57:28.1,YES,8.760473
16188_23_56_28.510,IL19,4.5,418.735,0.0413318,465.4023953,0.040224057,140.6468402,0.010595073,8.98438,15.918,BAD,-30.4023,-71.3518,52.1,-30.9506,-71.052,154.785,334.633,56:28.5,56:41.1,56:51.1,YES,11.26703
16188_23_56_28.510,IL21,4.5,-963.931,-0.0297138,108.6325378,0.030416817,1088.329731,0.082289652,6.05469,14.0137,BAD,-30.4023,-71.3518,52.1,-31.5548,-70.8388,159.151,338.888,56:28.5,56:50.4,57:06.7,YES,8.741274
16188_23_56_28.510,IL22,4.5,119.079,0.0855663,121.51,0.084745906,12.69,0.007220686,12.0605,19.9707,GOOD,-30.4023,-71.3518,52.1,-30.2613,-71.4727,323.321,143.382,56:28.5,56:36.7,56:42.5,NO,12.06943
16189_19_13_10.904,IL02,4.2,324.935,0.0657308,302.6987102,0.07660021,89.04304797,0.021670689,4.83398,11.6699,BAD,-29.7942,-71.6013,49.8875,-30.5631,-71.1794,154.615,334.404,13:10.9,13:27.3,13:39.5,YES,9.09284
16189_19_13_10.904,IL03,4.2,268.744,0.0653513,211.25,0.102194831,82.56,0.044991933,6.00586,19.3848,BAD,-29.7942,-71.6013,49.8875,-30.2339,-71.0752,133.969,313.707,13:10.9,13:24.3,13:34.3,NO,10.94024
16189_19_13_10.904,IL04,4.2,743.848,0.0354513,753.3676675,0.035524722,90.48369322,0.004402592,3.56445,15.8203,GOOD,-29.7942,-71.6013,49.8875,-30.6997,-70.9223,147.102,326.761,13:10.9,13:30.4,13:45.5,YES,8.838846
16189_19_13_10.904,IL05,4.2,979.558,0.0513875,941.482787,0.056514052,227.603848,0.013404902,7.95898,19.9707,BAD,-29.7942,-71.6013,49.8875,-31.9391,-70.611,158.534,338.028,13:10.9,13:49.0,14:17.9,YES,7.0502
16189_19_13_10.904,IL06,4.2,332.517,0.0778374,327.2855908,0.079451983,22.32831859,0.005460312,7.03125,16.3086,GOOD,-29.7942,-71.6013,49.8875,-30.405,-70.5666,124.432,303.915,13:10.9,13:30.6,13:45.3,YES,9.960093
16189_19_13_10.904,IL07,4.2,408.994,0.0654937,403.4640311,0.066756322,31.04954007,0.004763185,5.12695,19.9707,GOOD,-29.7942,-71.6013,49.8875,-30.9654,-71.6392,181.596,1.6148,13:10.9,13:31.7,13:46.9,YES,8.5214
16189_19_13_10.904,IL08,4.2,212.938,0.16366,268.05,0.140837073,76.7,0.03284793,11.6211,15.625,BAD,-29.7942,-71.6013,49.8875,-31.1513,-70.8285,153.94,333.55,13:10.9,13:37.0,13:56.9,NO,8.595284
16189_19_13_10.904,IL09,4.2,88.942,0.226772,101.5810536,0.205588838,18.521259,0.039234816,14.9902,18.9941,BAD,-29.7942,-71.6013,49.8875,-30.0378,-70.6979,107.419,286.971,13:10.9,13:26.4,13:37.9,YES,9.776253
16189_19_13_10.904,IL11,4.2,444.156,0.0862851,473.06,0.081885211,48.45,0.006783147,4.05273,14.9414,GOOD,-29.7942,-71.6013,49.8875,-31.608,-71.5259,177.962,357.924,13:10.9,13:40.5,14:02.3,NO,7.27551
16189_19_13_10.904,IL12,4.2,458.981,0.0700169,458.5209833,0.070344107,28.05572341,0.004213344,7.42188,19.9707,GOOD,-29.7942,-71.6013,49.8875,-31.2569,-71.5899,179.615,359.609,13:10.9,13:35.6,13:53.9,YES,9.232882
16189_19_13_10.904,IL14,4.2,2036.82,0.0292709,1854.384129,0.034085456,428.2221238,0.009063973,2.00195,19.9707,BAD,-29.7942,-71.6013,49.8875,-32.4902,-70.5824,162.253,341.728,13:10.9,13:56.3,14:30.3,YES,13.40138
16189_19_13_10.904,IL18,4.2,1335.17,0.0399049,1339.0471,0.042103302,310.7170246,0.010872164,4.93164,19.9707,BAD,-29.7942,-71.6013,49.8875,-32.2462,-70.9094,166.517,346.162,13:10.9,13:51.6,14:22.0,YES,7.108229
16189_19_13_10.904,IL19,4.2,697.664,0.0427671,729.1292872,0.041403522,78.69886454,0.004507468,3.32031,18.9941,GOOD,-29.7942,-71.6013,49.8875,-30.9506,-71.052,157.752,337.476,13:10.9,13:33.9,13:51.0,YES,8.607944
16189_19_13_10.904,IL21,4.2,809.678,0.0515861,1053.593962,0.051625692,507.0218732,0.028546699,3.80859,7.8125,BAD,-29.7942,-71.6013,49.8875,-31.5548,-70.8388,159.669,339.282,13:10.9,13:42.4,14:06.2,YES,7.472484
16189_19_13_10.904,IL22,4.2,447.195,0.032044,412.8532245,0.035372314,56.44107313,0.004938027,2.00195,19.9707,GOOD,-29.7942,-71.6013,49.8875,-30.2613,-71.4727,166.555,346.491,13:10.9,13:22.2,13:30.3,YES,10.35275
16189_21_54_5.344,IL02,4.8,211.427,0.0479843,202.8830176,0.050348781,17.76152396,0.003947207,11.1328,19.9707,GOOD,-30.584,-71.4256,49.35,-30.5631,-71.1794,84.4713,264.347,54:05.3,54:14.1,54:19.8,YES,11.99874
16189_21_54_5.344,IL03,4.8,112.657,0.124499,118.4156654,0.123572058,27.43909525,0.022538547,8.93555,12.9395,BAD,-30.584,-71.4256,49.35,-30.2339,-71.0752,41.031,220.855,54:05.3,54:16.2,54:24.2,YES,11.82103
16189_21_54_5.344,IL04,4.8,95.5091,0.144624,103.329517,0.137825845,18.09717654,0.024231222,4.54102,8.54492,BAD,-30.584,-71.4256,49.35,-30.6997,-70.9223,105.016,284.761,54:05.3,54:16.6,54:24.4,YES,13.60502
16189_21_54_5.344,IL05,4.8,783.213,0.0439764,825.7148529,0.042170841,83.2226974,0.004579086,6.25,19.9707,GOOD,-30.584,-71.4256,49.35,-31.9391,-70.611,152.896,332.476,54:05.3,54:31.5,54:51.3,YES,10.23931
16189_21_54_5.344,IL06,4.8,343.334,0.0597515,387.1495686,0.054138161,53.3699498,0.008480332,8.25195,17.334,GOOD,-30.584,-71.4256,49.35,-30.405,-70.5666,76.6909,256.257,54:05.3,54:20.4,54:32.2,YES,12.27454
16189_21_54_5.344,IL07,4.8,135.845,0.0943088,136.334,0.094067512,4.388184936,0.003019466,2.7832,17.8711,GOOD,-30.584,-71.4256,49.35,-30.9654,-71.6392,205.743,25.8516,54:05.3,54:15.8,54:23.0,YES,13.03924
16189_21_54_5.344,IL08,4.8,509.519,0.0387304,459.6053757,0.046782354,111.1526355,0.01666905,12.1094,19.9707,BAD,-30.584,-71.4256,49.35,-31.1513,-70.8285,137.918,317.613,54:05.3,54:20.2,54:31.5,YES,11.94541
16189_21_54_5.344,IL09,4.8,208.244,0.0987403,233.9852205,0.090639546,38.67797963,0.017199141,9.17969,19.6777,BAD,-30.584,-71.4256,49.35,-30.0378,-70.6979,49.3189,228.954,54:05.3,54:21.5,54:33.2,YES,12.07066
16189_21_54_5.344,IL11,4.8,294.765,0.0845147,294.7928859,0.0854683,31.13441977,0.009208159,2.00195,12.3535,GOOD,-30.584,-71.4256,49.35,-31.608,-71.5259,184.792,4.84377,54:05.3,54:24.2,54:38.4,YES,11.10639
16189_21_54_5.344,IL12,4.8,-2752.41,-0.00624388,-90.37289876,0.065910492,607.8825745,0.07813109,3.66211,10.8398,BAD,-30.584,-71.4256,49.35,-31.2569,-71.5899,191.841,11.9253,54:05.3,54:19.3,54:29.0,YES,10.43819
16189_21_54_5.344,IL14,4.8,1597.05,0.0291325,1449.785168,0.034010357,334.0256012,0.009001343,2.00195,19.9707,BAD,-30.584,-71.4256,49.35,-32.4902,-70.5824,159.468,339.029,54:05.3,54:38.9,55:05.7,YES,13.38297
16189_21_54_5.344,IL16,4.8,1601.45,0.0262367,1408.312914,0.03073029,255.6470731,0.005071441,4.73633,18.1641,BAD,-30.584,-71.4256,49.35,-32.384,-71.3626,178.297,358.264,54:05.3,54:35.5,54:59.7,YES,8.944272
16189_21_54_5.344,IL18,4.8,1655.21,0.0230996,1821.973528,0.021951539,362.7841464,0.005098992,4.39453,19.9707,BAD,-30.584,-71.4256,49.35,-32.2462,-70.9094,165.219,344.952,54:05.3,54:34.3,54:56.1,YES,9.590915
16189_21_54_5.344,IL19,4.8,187.338,0.0798212,197.08,0.077290788,27.09,0.009110574,7.22656,14.4531,GOOD,-30.584,-71.4256,49.35,-30.9506,-71.052,138.747,318.557,54:05.3,54:16.3,54:24.9,NO,12.86633
16189_21_54_5.344,IL21,4.8,-1838.81,-0.0138895,-1725.566983,-0.015896401,479.0937517,0.004110729,5.81055,19.0918,BAD,-30.584,-71.4256,49.35,-31.5548,-70.8388,152.662,332.361,54:05.3,54:25.2,54:39.7,YES,10.07302
16189_21_54_5.344,IL22,4.8,427.591,0.0262458,475.3828263,0.024001187,60.81708366,0.003100575,2.00195,18.0664,GOOD,-30.584,-71.4256,49.35,-30.2613,-71.4727,352.788,172.812,54:05.3,54:14.5,54:20.9,YES,12.5605
16189_21_54_5.344,IL23,4.8,912.164,0.0384559,761.4062447,0.048320466,169.963666,0.010401937,2.00195,17.2852,BAD,-30.584,-71.4256,49.35,-32.1264,-71.508,182.604,2.64692,54:05.3,54:31.3,54:51.4,YES,7.659097
16189_5_37_59.590,IL03,4.1,251.739,0.0998127,250.85,0.101112634,24.03,0.008118337,6.98242,19.9707,GOOD,-30.5914,-72.1201,32.5375,-30.2339,-71.0752,68.7192,248.193,37:59.6,38:17.3,38:31.8,NO,9.173884
16189_5_37_59.590,IL06,4.1,359.632,0.0945717,355.0863306,0.096480521,30.51680378,0.008186855,8.1543,19.9707,GOOD,-30.5914,-72.1201,32.5375,-30.405,-70.5666,82.5044,261.72,37:59.6,38:23.9,38:43.5,YES,8.586988
16189_5_37_59.590,IL08,4.1,505.59,0.0571189,521.5526754,0.056662832,76.51251205,0.009067747,4.93164,19.9707,GOOD,-30.5914,-72.1201,32.5375,-31.1513,-70.8285,117.012,296.352,37:59.6,38:21.7,38:38.1,YES,7.90491
16189_5_37_59.590,IL09,4.1,466.735,0.0733554,487.6722216,0.070397273,25.41676215,0.003678799,4.54102,19.2383,GOOD,-30.5914,-72.1201,32.5375,-30.0378,-70.6979,66.1915,245.477,37:59.6,38:23.5,38:43.4,YES,8.724034
16189_5_37_59.590,IL11,4.1,260.278,0.107849,261.01,0.11090418,47.85,0.01494483,3.85742,19.9707,BAD,-30.5914,-72.1201,32.5375,-31.608,-71.5259,153.451,333.146,37:59.6,38:20.4,38:36.5,NO,8.611245
16189_5_37_59.590,IL12,4.1,197.831,0.101622,189.6838487,0.108111651,25.36619061,0.016147133,7.56836,19.9707,GOOD,-30.5914,-72.1201,32.5375,-31.2569,-71.5899,145.65,325.378,37:59.6,38:14.6,38:26.1,YES,8.611753
16189_5_37_59.590,IL19,4.1,313.992,0.0767833,349.85,0.069970392,43.69,0.006894373,4.93164,19.9707,GOOD,-30.5914,-72.1201,32.5375,-30.9506,-71.052,111.549,291.005,37:59.6,38:17.4,38:31.2,NO,7.977323
16189_5_37_59.590,IL21,4.1,975.017,0.0356354,990.1047923,0.03885832,333.5300019,0.011728112,2.83203,19.9707,BAD,-30.5914,-72.1201,32.5375,-31.5548,-70.8388,131.466,310.808,37:59.6,38:25.2,38:45.1,YES,6.412109
16189_5_37_59.590,IL23,4.1,252.892,0.137825,283.77,0.126719385,53.07,0.018842513,5.76172,16.1133,BAD,-30.5914,-72.1201,32.5375,-32.1264,-71.508,161.269,340.952,37:59.6,38:27.0,38:46.7,NO,6.404099
16190_11_59_20.883,IL02,4.9,668.488,0.0572877,680.8233392,0.056978756,74.77098274,0.006710632,5.46875,19.9707,GOOD,-31.5738,-69.8492,134.375,-30.5631,-71.1794,311.09,131.774,59:20.9,59:49.8,00:11.6,YES,9.187058
16190_11_59_20.883,IL03,4.9,612.885,0.066516,628.69,0.06544178,59.64,0.005171505,6.34766,19.0918,GOOD,-31.5738,-69.8492,134.375,-30.2339,-71.0752,321.412,142.038,59:20.9,59:51.7,00:15.0,NO,9.169337
16190_11_59_20.883,IL04,4.9,523.508,0.0674343,731.46,0.051700138,176.68,0.012051782,9.57031,19.9707,BAD,-31.5738,-69.8492,134.375,-30.6997,-70.9223,313.163,133.715,59:20.9,59:47.2,00:07.4,NO,10.08175
16190_11_59_20.883,IL05,4.9,393.649,0.0704211,428.5582821,0.066053124,60.02168317,0.010118759,4.19922,13.2324,GOOD,-31.5738,-69.8492,134.375,-31.9391,-70.611,240.5,60.8987,59:20.9,59:42.4,59:58.3,YES,10.98376
16190_11_59_20.883,IL06,4.9,472.06,0.0755428,493.0051328,0.072726458,36.17763658,0.005375326,8.34961,19.9707,GOOD,-31.5738,-69.8492,134.375,-30.405,-70.5666,331.943,152.311,59:20.9,59:47.9,00:08.2,YES,10.07311
16190_11_59_20.883,IL08,4.9,1051.8,0.0295373,922.3775124,0.045339239,475.7835656,0.029471903,11.4746,16.4551,BAD,-31.5738,-69.8492,134.375,-31.1513,-70.8285,296.434,116.941,59:20.9,59:44.2,00:02.0,YES,10.21287
16190_11_59_20.883,IL09,4.9,472.576,0.0873239,492.01,0.085959494,75.96,0.011678592,10.6934,19.9707,BAD,-31.5738,-69.8492,134.375,-30.0378,-70.6979,334.284,154.716,59:20.9,59:52.0,00:15.6,NO,10.01945
16190_11_59_20.883,IL11,4.9,223.177,0.163359,405.441468,0.129390342,288.1714234,0.063605576,6.29883,10.3027,BAD,-31.5738,-69.8492,134.375,-31.608,-71.5259,268.199,89.073,59:20.9,59:48.8,00:09.5,YES,9.284089
16190_11_59_20.883,IL12,4.9,690.723,0.0570198,608.8017963,0.068795683,150.0135638,0.017352574,6.73828,14.5508,BAD,-31.5738,-69.8492,134.375,-31.2569,-71.5899,281.533,102.436,59:20.9,59:50.2,00:12.7,YES,8.405849
16190_11_59_20.883,IL14,4.9,1110.97,0.0290749,1013.577632,0.033849486,247.8437902,0.008741893,2.00195,19.9707,BAD,-31.5738,-69.8492,134.375,-32.4902,-70.5824,214.086,34.4731,59:20.9,59:45.4,00:03.8,YES,13.25347
16190_11_59_20.883,IL16,4.9,1057.96,0.0362638,1101.68,0.035835613,183.57,0.004812793,5.56641,19.9707,BAD,-31.5738,-69.8492,134.375,-32.384,-71.3626,237.471,58.269,59:20.9,59:49.7,00:11.6,NO,9.35033
16190_11_59_20.883,IL18,4.9,1451.3,0.0223524,1167.077755,0.038717857,484.6197325,0.040363239,9.375,19.9707,BAD,-31.5738,-69.8492,134.375,-32.2462,-70.9094,233.092,53.6498,59:20.9,59:45.5,00:04.0,YES,10.11894
16190_11_59_20.883,IL19,4.9,678.662,0.0516478,733.1116981,0.048435405,77.18495782,0.006009803,10.3516,19.9707,GOOD,-31.5738,-69.8492,134.375,-30.9506,-71.052,300.784,121.405,59:20.9,59:46.1,00:06.3,YES,9.340835
16190_11_59_20.883,IL21,4.9,1779.71,0.0167631,1598.132167,0.022179127,725.6654605,0.009120943,5.61523,19.9707,BAD,-31.5738,-69.8492,134.375,-31.5548,-70.8388,271.026,91.5414,59:20.9,59:43.0,00:00.1,YES,9.166235
16190_11_59_20.883,IL22,4.9,1541.68,0.0278947,1680.43018,0.026595257,315.2578279,0.005502377,1.95312,19.3848,BAD,-31.5738,-69.8492,134.375,-30.2613,-71.4727,312.74,133.57,59:20.9,59:53.9,00:18.4,YES,8.883934
16190_11_59_20.883,IL23,4.9,1907.94,0.0195938,1555.022524,0.025333853,344.76719,0.006145189,4.83398,15.0391,BAD,-31.5738,-69.8492,134.375,-32.1264,-71.508,248.245,69.1165,59:20.9,59:49.5,00:10.8,YES,7.914472
16190_1_48_34.070,IL02,4.1,700.808,0.0390255,707.02,0.038895045,52.83,0.002341572,4.19922,19.9707,GOOD,-31.7464,-71.3375,47.3,-30.5631,-71.1794,6.5955,186.514,48:34.1,48:55.7,49:11.2,NO,8.413839
16190_1_48_34.070,IL03,4.1,980.358,0.035842,951.845795,0.037397712,111.6109436,0.004150235,8.30078,19.9707,GOOD,-31.7464,-71.3375,47.3,-30.2339,-71.0752,8.56352,188.429,48:34.1,49:00.1,49:20.2,YES,7.691988
16190_1_48_34.070,IL04,4.1,10628.1,0.00250567,5548.117231,0.005995924,3438.477925,0.004319152,4.39453,19.9707,BAD,-31.7464,-71.3375,47.3,-30.6997,-70.9223,18.9314,198.717,48:34.1,48:54.0,49:09.2,YES,9.749231
16190_1_48_34.070,IL05,4.1,219.058,0.0767513,217.3316079,0.077586957,11.79767394,0.004175207,5.61523,19.9707,GOOD,-31.7464,-71.3375,47.3,-31.9391,-70.611,107.448,287.067,48:34.1,48:47.4,48:57.1,YES,11.30433
16190_1_48_34.070,IL06,4.1,1596.43,0.0217032,1572.508476,0.022718351,284.648055,0.003873018,2.39258,16.6504,BAD,-31.7464,-71.3375,47.3,-30.405,-70.5666,26.5165,206.121,48:34.1,49:00.2,49:20.0,YES,9.397174
16190_1_48_34.070,IL07,4.1,408.57,0.0548822,416.4416641,0.054499428,43.46810747,0.006311153,2.53906,19.873,GOOD,-31.7464,-71.3375,47.3,-30.9654,-71.6392,341.581,161.737,48:34.1,48:49.7,49:02.7,YES,9.415006
16190_1_48_34.070,IL08,4.1,-510.791,-0.0371086,-677.9133775,-0.03609732,315.4410349,0.02095157,14.9902,18.9941,BAD,-31.7464,-71.3375,47.3,-31.1513,-70.8285,36.3809,216.117,48:34.1,48:48.6,48:59.4,YES,9.718591
16190_1_48_34.070,IL09,4.1,782.979,0.0528416,860.22,0.051908959,224.88,0.012594615,11.8652,19.9707,BAD,-31.7464,-71.3375,47.3,-30.0378,-70.6979,18.0538,197.727,48:34.1,49:04.0,49:27.8,NO,8.213618
16190_1_48_34.070,IL14,4.1,803.582,0.0290333,727.6081342,0.034023279,169.4883267,0.009122694,2.00195,19.9707,BAD,-31.7464,-71.3375,47.3,-32.4902,-70.5824,139.372,318.973,48:34.1,48:52.6,49:05.8,YES,13.15759
16190_1_48_34.070,IL16,4.1,2016.29,0.00812385,2016.445628,0.016804913,1356.319258,0.05036352,6.64062,19.9707,BAD,-31.7464,-71.3375,47.3,-32.384,-71.3626,181.914,1.92684,48:34.1,48:47.8,48:57.1,YES,9.94351
